Entry	Mass
O14613	22,484
P63261	41,793
O95433	38,274
P05814	25,382
Q9NQ75	87,144
P23435	21,097
P07327	39,859
O43707	104,854
P84996	67,948
A0A1B0GVN3	30,198
O94788	56,724
P31751	55,769
P18825	49,522
Q96EE4	15,668
Q96BQ5	30,834
Q5NE16	25,059
Q9UHB7	127,459
Q99965	82,457
Q16568	12,829
Q86TW2	60,577
Q8NB90	97,904
Q6P093	46,099
Q7Z695	68,982
A8MUL3	15,836
Q9BUB4	55,392
Q6UX46	16,915
Q6ZNB7	51,500
Q02641	65,714
Q16186	42,153
Q15848	26,414
Q6IQ32	122,833
P13945	43,519
Q6P461	53,585
O60488	79,188
Q9BXJ0	25,298
Q9H0P7	20,949
Q6UB35	105,790
Q92888	102,435
P84085	20,530
P55285	88,309
O95273	40,262
Q7Z628	67,740
Q92870	83,374
Q5VV41	80,105
O15013	151,612
Q5SW96	33,885
Q8N7S6	30,424
Q96P48	162,192
Q8IYE1	80,884
Q96LX7	67,721
Q8IYA2	143,112
Q8N957	87,604
Q9H0H9	12,413
Q9Y4B4	162,769
Q8NFD2	84,632
O95445	21,253
Q9BQE5	37,092
Q9BWW8	38,128
Q8N8L6	27,459
P05089	34,735
Q92527	29,029
Q6ZW76	72,038
P07451	29,557
Q96JM3	89,099
Q9BZP6	52,271
Q6Q788	41,213
Q0P5N6	20,936
P07355	38,604
Q96EG1	57,061
Q569G3	19,206
P54793	65,940
Q9Y2V0	32,264
B2RV13	19,546
Q5FYB1	64,030
O43861	129,304
Q9HBI6	60,146
P56377	18,615
Q9Y6Q5	48,108
P05090	21,276
P63010	104,553
Q92481	50,474
P21397	59,682
P08243	64,370
P15336	54,537
P78348	59,909
Q9UHC3	58,905
Q9H993	51,172
Q9NY37	57,464
Q7L4S7	33,019
Q6XD76	19,253
P50993	112,265
Q9ULZ3	21,627
P58397	177,676
P82987	188,692
Q8WXS8	133,888
Q8TE60	135,167
Q8NBF6	71,947
Q99766	24,866
Q9UKP5	125,273
O95817	61,595
Q9H0C5	52,771
O75363	61,709
Q86Y27	4,711
P52569	71,673
P07498	20,305
P83916	21,418
H7C350	43,548
Q86SG3	64,785
Q9BWT7	115,931
O75309	89,923
Q3SXR2	16,908
Q9UFE4	109,901
P49913	19,301
Q5JPI3	37,541
Q12864	92,219
Q9HBT6	88,993
Q96A33	55,874
Q8N690	9,822
Q8IXH8	92,416
O75808	117,314
Q8IWA6	63,091
Q6MZZ7	76,696
Q5J5C9	8,456
A8MX76	79,568
Q8NES8	8,058
A2IDD5	48,521
Q5VWW1	26,719
Q9ULB4	88,689
Q86YS7	110,447
P55286	88,253
Q13111	106,910
Q9UF02	30,903
O15484	73,169
Q8N4L8	34,322
Q9H3Y0	28,605
Q9H6X5	71,343
A6NIL9	12,312
Q9UP83	92,743
Q53ET0	73,302
Q96D53	60,069
Q6ZST2	14,410
O43405	59,483
Q8WYQ4	16,487
Q92466	47,864
A6NMT0	37,283
Q9Y3I1	58,503
Q5H9U9	197,674
Q8WW22	44,798
Q9H6R0	78,874
Q96FJ2	10,350
Q9UHY7	28,933
Q8N6R0	78,768
P41970	44,240
Q9Y6I3	60,293
A6NHQ4	39,322
A1A519	37,158
Q9NZB2	121,888
Q8N693	44,297
Q9BRP7	70,416
P31995	35,578
Q53RD9	47,376
Q9UGM5	42,055
Q92637	32,232
Q15375	112,097
Q14512	26,264
Q92520	24,680
Q9Y227	70,255
P55075	26,525
P29322	111,003
Q5T0N5	70,065
Q9NYY8	81,463
P22455	87,954
Q9BYC5	66,516
P58550	10,590
Q8IVP5	17,178
O95757	94,512
Q5SYB0	173,437
Q14C86	164,980
Q96PS6	8,425
Q9H706	97,186
Q8TB92	39,514
Q8N4E7	27,538
P15407	29,413
P15408	35,193
Q16595	23,135
Q9C0B1	58,282
Q12841	34,986
O95954	58,927
O43524	71,277
P16260	36,224
Q86YM7	40,277
Q9NSB8	40,627
P04553	6,823
Q9NSC5	39,836
Q8IX15	61,240
Q9UJC3	84,648
Q96ED9	83,207
Q86VS8	83,126
Q9P2W1	24,906
P54652	70,021
Q9BPY8	8,260
Q86X24	45,200
P34932	94,331
Q8N7B1	35,284
Q86YZ3	282,390
P17066	71,028
P48741	40,244
Q8IWW8	50,308
P11142	70,898
Q0VDF9	54,794
P40933	18,086
Q00056	34,499
O60841	138,827
P20719	29,345
Q14005	141,752
P31267	26,339
O14645	29,662
P31268	25,355
Q9UHF5	20,437
Q9P0M4	21,765
Q8TAD2	21,893
Q96PD4	18,045
P31269	30,172
Q16552	17,504
P08833	27,904
Q92826	30,676
P22304	61,873
Q9H2K0	31,725
Q13478	62,304
P14653	32,193
P18065	34,814
Q14116	22,326
P35475	72,670
P14652	37,914
P17936	31,674
Q9UHD0	20,452
P14651	44,340
P22692	27,934
Q9NPH3	65,418
P17483	27,604
P24593	30,570
P09067	29,434
P24592	25,322
Q16270	29,130
Q9BTL4	24,196
P01583	30,607
P17509	25,432
Q5T953	42,109
Q5VY09	33,704
P09629	24,015
P17481	27,574
P17482	28,059
P46695	16,903
Q9NYD6	38,073
P01584	30,748
O43248	33,748
P31275	30,171
P31276	35,379
P09017	29,811
Q00444	24,976
Q8WWZ1	16,943
Q9HBG6	141,825
P14778	65,402
P09630	26,915
P27930	45,421
P31273	27,755
Q8WX77	29,005
P31274	29,248
P18510	20,055
Q96RY7	165,193
P28358	38,411
Q9NYY1	20,072
Q9HBE5	59,130
P31277	35,197
Q9P2D0	150,528
Q16666	88,256
Q9HBE4	18,653
P35452	29,031
Q9UG01	197,576
P05155	55,154
P35453	36,101
Q9GZX6	20,011
Q9GZZ0	34,093
Q8NDH6	54,407
Q9NPF7	20,730
Q05084	54,645
P47813	16,460
P31249	45,730
O14602	16,442
Q5VWK5	71,722
Q13007	23,825
P09016	27,885
Q9H293	20,330
Q9NPH9	19,843
Q8NEV9	27,493
P13378	31,911
Q14213	25,396
P28356	36,495
P01589	30,819
P20810	76,573
P14784	61,117
P05362	57,825
P31785	42,287
P13598	30,654
P32942	59,541
Q14773	29,265
Q9UMF0	97,116
P60568	17,628
Q7Z6Z7	481,891
P24394	89,658
Q8NI17	82,954
P23083	13,085
Q6EBC2	18,205
A0A0C4DH29	13,008
P0DP01	12,992
A0A0C4DH31	12,820
P24001	26,676
A0A0C4DH33	12,824
Q9Y2F5	247,891
A0A0A0MS14	13,508
P01743	12,933
O95760	30,759
A0A0C4DH39	13,005
P01742	12,659
Q659A1	110,011
P01817	13,231
A0A0B4J1V2	13,182
P01814	13,260
Q8WWN9	48,993
Q6ZMJ4	27,482
P01780	12,943
P05112	17,492
P01782	12,945
P01762	12,909
Q9UHA7	17,684
P01766	12,506
A0A0B4J1V0	12,926
A0A0C4DH30	13,070
A0A0C4DH32	12,673
A0A0B4J1V1	12,840
Q9NZH7	18,522
P01764	12,582
P01768	12,947
Q9NZH8	18,721
P01772	13,074
A0A0C4DH35	12,810
A0A0C4DH36	12,759
Q9NZH6	24,126
A0A0B4J1X8	13,077
Q01344	47,685
P01763	12,813
A0A0A0MS15	13,056
P26951	43,330
P01767	12,770
A0A075B6Q5	12,891
A0A0C4DH42	12,698
P32927	97,336
A0A0B4J1Y9	13,203
A0A0B4J1V6	12,858
A0A0B4J1X5	12,840
P05113	15,238
P0DTE1	12,672
Q96FT9	23,529
P0DTW3	13,137
A0A075B6R2	12,848
P08700	17,233
A0A0C4DH34	13,124
P0DP07	13,095
A0A087WSY4	13,025
P06331	13,815
P54105	26,215
P01824	13,917
Q6UX52	29,091
P0DP04	13,017
P01825	12,936
Q9NQC8	34,286
A0A0C4DH41	13,066
P08887	51,548
P0DTE2	13,081
A0A0C4DH38	12,675
A0A0J9YXX1	12,773
A0A0B4J1U7	13,481
Q9Y366	49,706
A0A0J9YX35	12,823
A0A0G2JMI3	12,871
A0A0B4J2H0	12,660
Q13907	26,319
A0A0C4DH43	13,312
A0A0J9YVY3	12,849
A0A0B4J1V7	12,918
P0DP03	12,947
A0AVF1	64,178
P0DP02	12,989
P40189	103,537
O60725	31,938
Q96D96	31,683
P0DP06	13,156
P0DP08	13,016
Q9NWB7	49,108
O75144	33,349
Q14623	45,251
Q9Y6W8	22,625
Q04637	175,491
Q96LB3	69,239
Q8IYA8	66,343
Q9P2H3	88,035
P78344	102,362
P05231	23,718
Q8WYA0	79,746
Q9BXS1	26,753
O43432	176,652
Q13099	93,192
Q6NXR0	50,288
Q86VG3	25,407
P27352	45,416
Q15056	27,385
P25963	35,609
Q6U949	18,035
P09565	12,087
P31260	42,414
P16871	51,579
P31270	34,486
Q15653	37,771
P63241	16,832
P13232	20,187
P0DOX2	48,934
P31271	39,727
Q8NI38	33,481
O00221	52,864
P49639	36,641
P78318	39,222
P05198	36,112
Q9GZV4	16,793
P10145	11,098
Q9UBC1	43,204
O43364	41,002
Q8IVU1	86,724
Q01113	57,147
Q8TDY8	134,210
Q6IS14	16,773
P15248	15,909
P0DOX3	56,224
Q5VVH5	29,106
O43365	46,369
P0DOX4	60,323
P07099	52,949
Q9BYH8	78,061
Q70UQ0	39,309
Q8N1C3	53,595
Q9NZI8	63,481
O15111	84,640
Q9Y6M1	66,121
P30740	42,742
P05019	21,841
O14920	86,564
P61604	10,932
Q5R3K3	34,458
A8MXV6	30,100
Q6VVX0	57,359
Q99829	59,059
Q86WR6	27,182
Q9HCH3	65,734
Q6PUV4	15,394
P50416	88,368
Q0VDD5	6,478
A8MV24	17,565
Q7Z4B0	12,600
Q96MU5	26,264
Q9NYC9	511,877
Q7Z5Q1	64,944
Q9BUF7	12,854
Q9Y2V7	73,279
Q9H0Q0	37,313
Q5VTE0	50,185
Q6ZNG2	36,555
Q8TCX1	39,625
Q6NUT2	87,374
P61803	12,497
P09228	16,445
Q9P1A6	117,620
Q86YH6	44,129
Q9P1J3	7,343
Q16854	32,056
P28068	28,931
O60231	119,264
Q14565	37,681
Q92556	83,829
P61568	21,462
P09104	47,269
Q15370	13,133
Q05BV3	219,427
O75821	35,611
Q9NPD3	26,383
Q01780	100,831
Q13643	31,192
B3EWG3	9,320
P08637	29,089
Q12805	54,641
O76093	23,989
Q14344	44,050
O95838	63,001
Q9BYR7	10,407
O00291	116,221
P13716	36,295
P13473	44,961
Q8NE63	69,425
A0A075B6S9	12,688
Q969X1	34,607
Q96EK9	38,616
P08631	59,600
P69891	16,140
Q9H9P8	50,316
P69892	16,126
Q9Y5Z7	86,779
O60381	57,645
Q00613	57,260
P04196	59,578
A0A1B0GTS1	37,155
O60812	32,142
O43301	74,978
O60506	69,603
Q9BUJ2	95,739
A6NGN9	36,795
Q96A47	39,768
K9M1U5	19,675
Q6UXK2	78,990
P48200	105,059
Q96DU7	75,207
O95965	53,921
P61925	7,989
Q9BY32	21,446
Q8IVT5	102,160
P60369	22,348
P24723	77,828
A0A0C4DH55	13,148
A0A0B4J1Z2	12,989
A0A075B6S6	13,215
Q9BYP8	9,504
Q96E66	22,206
Q6NSJ5	90,247
P16050	74,804
Q9Y2L9	80,875
Q8NHL6	70,819
Q96JM7	88,337
Q6UX01	55,209
O60711	43,332
Q8WX94	111,807
Q9H9S0	34,620
O00159	121,682
O94832	116,202
Q86UY6	27,194
Q12965	127,062
O00160	124,844
Q9GZZ1	19,398
B0I1T2	116,442
P43490	55,521
Q8N1T3	119,037
Q9H7X0	27,451
Q93015	31,445
Q02083	40,066
Q13506	54,401
Q15742	56,594
Q9BTE0	23,361
P0CAP1	54,206
Q8NEV4	186,208
P04198	49,561
Q8WU39	20,694
Q8WXR4	151,829
A0A1B0GUC4	12,046
P12525	40,868
P32418	108,547
P28698	82,055
Q8N6N6	13,032
Q13508	43,923
Q93070	35,878
Q7Z401	209,244
Q96L15	32,054
Q8N699	26,593
Q96QE2	70,371
Q9UPR5	100,368
Q9Y4I1	215,405
Q8NEY1	202,472
Q9ULV0	213,672
Q9UHQ1	51,156
Q8IVL1	268,167
Q9NQX4	202,810
P57103	103,010
Q8IVL0	255,648
P01106	48,804
Q9BRK3	49,132
Q08AG7	8,479
Q6P582	16,221
Q6NZ67	16,226
Q5TBK1	28,981
Q92802	67,459
Q99836	33,233
Q9UHQ9	34,095
O75113	100,379
P0DI83	21,118
Q86UW6	198,801
Q96JP2	167,088
Q6BCY4	31,458
O15049	60,470
Q969H8	18,795
Q92614	233,115
Q9H1M0	20,837
Q9P2K5	64,122
Q9Y5N5	22,957
Q96EZ4	33,556
Q8IUG5	285,215
P13349	28,296
P00387	34,235
P23409	26,953
Q96S97	35,274
Q9HB07	42,477
Q7L1T6	59,474
Q9H009	23,223
Q6IPT4	35,892
O15069	161,101
E9PAV3	205,422
A2RRP1	268,571
Q58DX5	88,682
A0A0U1RRE5	7,025
P02144	17,184
Q8NFP9	327,822
Q6ZS30	307,237
Q13765	23,384
Q6ZNJ1	302,517
P41227	26,459
Q9BSU3	25,979
P41271	19,408
Q9BXJ9	101,272
Q6N069	101,462
Q96HR8	53,717
P61599	20,368
P35580	228,999
O60934	84,959
P49321	85,238
P17050	46,565
P35749	227,339
Q9UM54	149,691
Q9UKX3	223,605
Q9H0A0	115,730
Q7Z406	227,871
Q9Y303	43,748
Q9Y2K3	224,619
Q13402	254,390
Q9UJ70	37,376
Q6PIF6	241,599
Q8WUY8	21,650
Q8N8M0	40,521
B2RTY4	292,706
Q13459	243,401
Q3BBV0	139,258
Q9H094	72,951
Q96M43	72,053
Q86XG9	40,546
Q5VWK0	72,239
Q9UHF3	25,366
P0C2Y1	48,090
Q3BBV2	99,215
Q8N9F0	32,837
P0DPF3	127,756
Q6P3W6	435,634
Q86T75	99,433
Q5TAG4	167,689
Q9UHE5	25,619
Q5TI25	105,853
Q8N660	77,563
A0A087WUL8	440,408
P10243	85,887
P0DPF2	595,733
B4DH59	103,816
Q99972	56,972
P10244	78,764
Q14596	107,413
P15172	34,501
Q13203	52,050
Q8TBZ2	108,153
Q9NZM1	234,709
P15173	25,037
Q14919	22,350
P10242	72,341
P52179	187,627
Q01658	19,444
P54296	164,869
Q5VTT5	162,189
Q8NCQ3	11,012
Q6ZUF6	20,903
Q5VU43	265,103
Q6NSJ0	81,087
Q9UBF9	55,395
Q9NP98	31,745
O75592	513,636
Q9NPC6	29,898
Q8TDC0	27,157
Q99417	11,967
P25189	27,555
P02689	14,909
Q8IZQ8	101,997
Q00872	128,294
Q14324	128,072
P12524	40,327
Q14896	140,762
Q86TC9	145,257
Q86VE0	42,508
P60201	30,077
O14974	115,281
O60237	110,404
Q9Y2G1	124,397
Q8NFW9	95,706
Q5VVJ2	95,032
Q9UL68	133,043
Q01538	122,329
Q7Z3B1	38,719
Q96FI4	43,684
Q969S2	36,826
Q8TAT5	67,769
Q6ZWH5	133,259
Q8NG66	74,192
Q96PY6	142,828
Q8NCW5	31,675
P51955	51,763
P51956	57,705
P51957	94,597
Q12986	124,395
Q9HC98	35,714
Q6P3R8	81,445
Q6ZNB6	101,339
Q8TDX7	34,551
P23511	36,877
Q86SG6	74,806
Q8TD19	107,168
Q8TB73	64,673
Q9H3P2	57,277
Q9UBG3	53,533
H7BZ55	185,641
Q6P5X5	16,805
Q7Z388	83,756
P81534	7,697
O60759	40,010
Q9Y4D1	123,473
Q8IWG1	102,935
Q8IYX4	38,687
Q92506	26,974
Q9NW81	29,267
Q96G46	72,594
Q05923	34,400
Q9P225	507,698
Q16690	42,047
Q96JB1	514,664
Q03111	62,056
Q14749	32,742
Q03113	44,279
A6NH11	31,642
Q6IPM2	77,298
Q9NPB8	76,035
O60684	60,030
Q96J02	102,803
Q15306	51,772
Q8IXL9	19,627
A9QM74	56,938
P0C7M6	18,251
A8MTL0	18,048
Q9BZI1	49,129
Q13568	56,044
A8MYZ5	13,059
Q14145	69,666
Q9Y5W3	37,420
P78368	47,457
Q8TDT2	50,962
Q6NV75	65,361
Q8N6U8	58,559
O95843	23,822
Q9H772	19,320
P42261	101,506
Q8NEC7	71,079
Q96NT3	27,207
Q8N442	74,328
Q9ULK0	112,131
Q16478	109,265
P57053	13,944
Q12849	53,126
O75367	39,617
P0CG30	27,507
A0A1W2PR19	27,942
P09529	45,122
P33778	13,950
Q8NBJ5	71,636
Q9NRJ2	17,657
Q53T59	42,780
Q9HC97	34,072
Q9BRR8	103,345
Q9HB14	45,391
O60243	48,226
Q9BSH5	28,000
A2RTY3	65,681
A8MVW5	51,407
Q969S8	71,445
Q9HCP6	56,703
Q96HZ4	24,129
P20823	67,356
Q8NCD3	83,539
Q8TCT9	41,488
Q9UBC0	51,023
Q96RW7	613,390
Q9NWY4	39,436
Q13422	57,528
P0DOX6	63,486
O00219	62,998
Q8IU81	61,688
P13164	13,964
Q9H496	15,348
Q96BM0	9,549
Q9NTJ4	115,835
Q86U28	16,476
Q9NSB4	56,653
P47929	15,075
O95447	76,505
A0A075B6S4	12,835
P60370	27,537
Q3SYF9	6,644
Q8IUB9	9,008
Q68CR7	97,778
O14910	25,997
O00370	149,012
Q9P244	82,318
Q05469	116,598
P16109	90,834
Q9NX58	43,634
P15529	43,747
A0JLT2	26,273
Q02078	54,811
Q9BXD5	35,163
Q96MG7	34,308
P80303	50,223
Q9H1E3	27,296
P06748	32,575
Q9UNZ2	40,573
P42857	20,913
Q96AX9	103,658
Q93074	243,081
Q9Y328	19,085
Q9UH64	8,851
Q9NY59	71,081
P04629	87,497
Q9NXE4	97,810
P03915	67,027
Q5PT55	48,871
Q8WUM0	128,979
O95436	75,759
Q14814	55,938
Q96EP9	46,504
Q0GE19	37,432
Q8N130	63,550
Q14973	38,119
O00624	47,277
O00476	46,106
Q9Y639	44,387
P49790	153,938
Q15818	47,122
P47972	47,042
O75694	155,199
O95502	52,846
Q9HCQ7	22,327
Q8N729	18,048
P25929	44,392
Q12769	162,121
P61970	14,478
P49146	42,731
Q5SRE5	196,043
Q15761	50,727
P20783	29,355
Q99463	33,180
P34130	22,427
Q9Y6Y0	71,729
P01303	10,851
Q86VF7	197,074
Q7Z6K4	12,492
A6NG13	43,743
Q8NAN2	71,006
Q8NGA8	34,212
O14646	196,688
P49747	82,860
Q96D31	32,668
P17844	69,148
P02724	16,331
P14314	59,425
P21695	37,568
Q86UL3	52,071
P84243	15,328
O14756	35,966
P22492	22,019
P28676	24,010
O00155	38,779
P42858	347,603
O60760	23,344
Q9NWW0	15,291
Q6P1K1	16,419
A6NHT5	37,825
B7ZW38	32,029
Q2TB90	102,545
Q8IWL3	27,422
P19622	34,211
P52789	102,380
A4D126	49,873
Q9NZM3	193,461
P01579	19,348
A6NK06	52,628
Q9H8X2	56,017
Q8N0W5	33,292
Q86UX2	104,576
P01308	11,981
P53990	39,751
Q9NPH2	61,068
Q6UXV1	24,856
Q14D04	94,745
Q06136	36,187
Q96S16	29,509
P51511	75,807
Q9H511	70,246
Q6PF15	62,892
O95198	65,975
Q96CX2	35,701
Q9H3H1	52,725
Q17RG1	104,938
O94889	63,638
P00568	21,635
Q4G0X4	29,643
P78508	42,508
Q96Q89	210,629
Q8N5S9	55,735
Q8TD46	36,605
Q5H943	12,784
Q96RR4	64,746
P22001	63,842
Q9BW19	73,748
O60333	204,476
Q587J8	24,306
Q9Y3D8	20,061
Q5T7B8	151,903
Q92830	93,926
Q8WYB5	231,378
O60870	45,374
P48547	57,942
Q15014	32,308
Q9NZV8	70,537
Q5TCS8	221,413
Q7Z3Y8	49,822
O76095	16,358
Q9P206	107,095
Q9ULL0	187,021
P17252	76,750
Q5VZ46	126,604
Q5JUK3	138,343
P56696	77,101
Q6L8G4	14,610
O00522	84,348
Q6UWP7	48,920
Q14739	70,703
Q13753	130,976
Q96B96	17,522
A0A075B6S2	13,143
P01614	13,310
Q6UXM1	123,434
Q5VXI9	45,534
Q9Y5X9	56,795
Q9HD67	237,347
Q9UKN7	395,293
Q9Y3Q0	83,592
Q9UQQ1	80,558
Q9Y6X6	206,129
B1AL88	51,493
Q96H55	109,135
O75949	52,477
Q8WY41	30,230
Q9NX02	120,515
Q9UBC5	118,401
P60321	15,132
Q96MN2	113,415
O43795	131,985
P60323	18,844
P59047	134,342
Q147X3	39,320
Q14CX7	112,292
Q86W28	119,430
Q9H9A6	68,250
Q8WX92	65,697
Q9H9Q4	33,337
P25208	22,831
Q8IXH7	66,247
Q92832	89,635
Q13423	113,896
Q9UHB4	66,763
P18615	43,240
Q6VVB1	42,293
Q99435	91,346
Q13952	50,302
Q8NBF2	79,444
Q5JS37	38,283
P0CG21	12,631
P80188	22,588
Q9BTX1	76,305
O60524	122,954
Q9NP64	27,570
Q9UJF2	128,558
Q9NX24	17,201
Q96E22	33,224
Q9Y6K9	48,198
Q9NPG2	16,933
Q00604	15,044
O14777	73,913
O14524	50,640
A6NFY4	48,664
Q8NEJ9	35,894
Q92597	42,835
Q8N5V2	82,496
Q8NC60	78,458
Q9UN36	40,798
Q9NXR1	37,721
Q9UMX5	18,856
Q9UGV2	41,409
Q92859	160,017
Q9ULX3	46,675
Q9GZM8	38,375
Q9ULP0	38,459
P01138	26,959
Q92979	26,720
O60393	73,906
Q13562	39,920
P52848	100,868
O14745	38,868
Q9Y3T9	84,919
Q15784	41,361
P52849	100,875
Q9HD90	37,041
Q15599	37,414
O95803	100,902
Q9H3R1	100,716
Q96IV0	74,390
Q9H2A3	28,621
Q86UT5	61,032
O15239	8,072
Q9Y4Z2	23,077
Q9NPE2	32,408
Q6T4R5	179,135
Q7Z4W2	16,656
Q96KX0	16,433
Q8N9A8	14,267
Q96PG2	29,747
Q96JQ5	25,441
Q96QH8	17,896
Q9NXJ0	28,069
Q9H2W1	26,943
Q8N653	94,719
Q9NQ48	34,592
Q96AQ8	39,694
A6NE82	23,095
A6NHS7	37,879
A6NJ08	22,976
Q8NE86	39,867
Q92585	108,054
O95243	66,051
Q15013	31,052
O95298	14,188
Q8IWC1	98,429
P43355	34,342
P51884	38,429
O14647	211,344
P35219	32,973
P08571	40,076
Q8TDI0	223,050
Q6P1X6	23,889
P48509	28,295
P42772	14,722
O75953	39,133
P51681	40,524
Q9Y259	45,271
P0C7V0	29,146
P28562	39,298
Q9NXG0	161,571
P26441	22,931
A6NMK7	20,727
O43186	32,261
P56749	27,110
Q8N8G6	21,040
Q8N137	101,253
P56746	24,356
Q9Y5Q5	116,486
Q14406	25,391
Q7Z7G2	18,336
P51589	57,611
P31327	164,939
O43809	26,227
P22914	21,007
A2RUQ5	17,761
Q8N436	85,870
Q5VU69	12,131
O76003	37,432
P02729	855
Q8N158	62,830
P49915	76,715
P51460	14,502
O15217	25,704
Q9NVH2	106,834
Q13003	104,037
P78417	27,566
P0C1H6	17,001
O60269	47,450
Q9P0M6	40,058
P34947	67,787
Q9BZM3	32,031
P55103	38,238
Q9ULI4	194,590
Q13237	87,432
P17612	40,590
Q2KJY2	223,883
P43629	49,098
B7ZC32	108,254
O00178	72,454
Q8N743	44,928
Q14943	42,475
O00139	79,955
Q9H7L2	38,777
Q12791	137,560
Q8N4N8	76,254
P46013	358,694
Q9Y6Z4	19,411
Q8N7Y1	25,772
O00142	31,005
Q99661	81,313
Q16558	21,797
Q9Y496	80,041
Q9Y691	27,130
Q8IX03	125,301
Q9NPA1	31,604
O15066	85,125
Q86W47	23,949
P10721	109,865
Q96MD2	50,397
Q9UIJ7	25,565
O14782	89,454
Q9P0J7	41,945
P52732	119,159
B0YJ81	32,388
Q4G1C9	40,179
P30550	43,199
Q14003	80,578
O43824	56,897
P09341	11,301
Q9NRM0	58,702
Q9H1H1	16,872
Q7LDG7	69,248
Q96QA5	49,365
Q6A162	48,139
P48507	30,727
O15229	55,810
Q5VV43	117,763
Q5XKE5	57,836
P08729	51,386
P48050	49,500
Q15760	47,687
Q8IZP7	54,844
Q9NQ87	35,087
A8MV81	11,079
Q9Y5J3	32,613
P60008	25,632
P54198	111,835
Q76N89	179,554
P02100	16,203
Q9UL51	96,950
P51610	208,732
Q8TDG4	124,131
Q9P1Z3	86,032
P86397	18,559
Q9UBK5	9,489
Q14541	45,877
Q9H3N8	44,496
P35680	61,324
Q96JZ2	39,002
O43390	70,943
P01880	42,353
O60921	31,691
O75054	135,196
Q0D2I5	61,979
Q01628	14,632
P32019	112,852
P54317	51,961
Q05C16	66,309
Q9H400	31,288
O94898	118,965
Q96JA1	119,113
Q969R5	79,110
A0A1B0GTW7	85,397
Q96S06	64,873
P42704	157,905
Q8WZA0	21,495
Q96DS6	15,909
Q8N8X9	42,357
Q13495	83,231
Q7Z304	77,556
A0A1B0GVZ6	22,665
O95819	142,101
Q9Y4K4	95,024
Q9UBB5	43,255
O15232	52,817
Q16048	9,715
P14151	42,187
A2A368	36,178
O15481	38,923
O43708	24,212
Q86Y78	19,118
Q86YT6	110,136
P35240	69,690
Q16626	19,905
Q9P086	13,129
Q8NBP5	50,619
O75121	45,380
Q8NH60	35,091
Q8NGK3	34,926
Q9UHC7	53,349
O75352	26,638
P80294	6,039
P13640	6,141
P22059	89,421
Q13613	74,678
Q8N307	71,982
Q13330	80,786
O95248	208,443
Q86WG5	208,464
P20585	127,412
Q15366	38,580
O15439	149,527
A0A1B0GUY1	29,775
O15440	160,660
Q8WXX7	138,982
Q92934	18,392
Q02338	38,157
C9J302	23,001
Q6W349	10,157
Q5VU97	142,290
Q9UKJ5	19,254
O95971	19,810
Q6P387	43,418
Q9UMD9	150,419
Q8NFW1	161,145
P0C5K7	15,412
Q96FC9	108,313
Q9NUL7	59,581
Q8WTQ1	8,526
Q86XP3	102,975
Q9NWV4	18,048
Q2PZI1	77,319
Q8NET1	8,326
Q8N8A6	72,457
Q99613	105,344
Q96EB1	46,588
P21333	280,739
Q6PJ61	64,631
Q9UKT8	51,512
P06734	36,469
Q8IZT8	40,408
Q5XX13	119,846
Q9Y297	68,867
Q14353	26,318
O15117	85,387
P41250	83,166
P49356	48,774
Q16676	46,140
Q5VW36	200,058
Q9NZC3	37,718
Q86SU0	62,815
P34913	62,616
O14764	50,708
Q8TF65	34,354
A8MPY1	54,272
P24046	55,883
Q5VSY0	42,078
P23378	112,730
Q9UBI6	8,006
P63211	8,496
P63218	7,318
P59768	7,850
P63215	8,305
Q9H0R6	57,460
P60983	16,713
Q16445	51,024
A6NCC3	71,536
Q92643	45,252
Q6P4E1	49,498
Q96P66	56,716
Q8NCW6	68,919
O60547	41,950
P07203	22,088
O43194	51,329
Q9H0R4	28,536
Q93099	49,964
A6NCN2	29,117
Q5TGJ6	27,234
Q96QV1	78,851
Q9UII4	116,852
Q5GLZ8	118,563
Q6NVY1	43,482
Q9H2X6	130,966
Q9H079	34,767
B2RXH8	32,072
P14866	64,133
P32754	44,934
P10321	40,649
Q9Y662	43,324
P0CJ69	3,081
P00739	39,030
Q9Y251	61,149
P0DOX7	23,379
P01854	47,019
Q9H0C8	42,907
Q9UKS7	59,574
P05014	21,808
Q969P0	65,034
P0DMQ5	15,439
Q9NZN1	79,969
P51617	76,537
Q8NCM2	111,877
P05787	53,704
Q7Z418	43,671
Q9P2N6	95,992
Q9NR82	102,179
Q6L8H2	22,106
O43561	27,930
P06239	58,001
Q14657	14,804
Q9NVR5	91,114
Q3LI76	14,979
Q6ZSA7	33,009
Q9C099	119,596
Q92539	99,399
Q96II8	86,083
P11150	55,914
Q9UPM6	40,045
Q9Y586	40,923
Q9NWR8	39,082
Q5VSG8	51,317
Q9UI95	24,334
Q9Y6D9	83,067
P10253	105,324
Q9H063	28,771
Q14566	92,889
A6NCF6	37,899
Q96N66	52,765
P02686	33,117
A6NDR6	30,204
Q9Y3C7	15,805
Q86W50	63,621
L0R8F8	8,445
Q5JXM2	41,330
Q9H1A3	36,536
P45452	53,820
Q8NE18	81,039
Q8NH73	35,172
Q8NH49	34,222
O96033	9,755
Q9H2C5	35,955
O15403	57,393
Q969Y0	63,800
Q9H346	35,122
Q8NGH9	35,480
Q8NGJ2	35,592
Q8TD08	59,832
Q16653	28,193
